track_id,track_name,track_artist,playlist_genre,playlist_subgenre,year,track_popularity,danceability,energy,valence,tempo,loudness,speechiness,acousticness,instrumentalness,liveness,duration_ms,mood_category,lyric_sentiment,language
004s3t0ONYlzxII9PLgU6z,I Feel Alive,Steady Rollin,rock,hard rock,2017,28,0.303,0.88,0.404,135.225,-4.739,0.0442,0.0117,0.00994,0.347,373512,Intense / Dark,0.21145833333333333,en
00chLpzhgVjxs1zKC9UScL,Poison,Bell Biv DeVoe,r&b,new jack swing,2005,0,0.845,0.652,0.65,111.904,-7.504,0.216,0.00432,0.0072299999999999,0.489,262467,Happy / Energetic,0.1152418745275888,en
00cqd6ZsSkLZqGMlQCR0Zo,Baby It's Cold Outside (feat. Christina Aguilera),CeeLo Green,r&b,neo soul,2012,41,0.425,0.378,0.405,118.593,-5.819,0.0341,0.6890000000000001,0.0,0.0664,243067,Sad / Calm,0.11342342342342346,en
00emjlCv9azBN0fzuuyLqy,Dumb Litty,KARD,pop,dance pop,2019,65,0.76,0.887,0.24,130.018,-1.993,0.0409,0.037,0.0,0.138,193160,Intense / Dark,-0.4421875,en
00f9VGHfQhAHMCQ2bSjg3D,Soldier,James TW,r&b,urban contemporary,2019,70,0.496,0.639,0.305,147.764,-6.157,0.055,0.28,0.0,0.0975,224720,Intense / Dark,0.23247354497354497,en
00FROhC5g4iJdax5US8jRr,Satisfy You,Diddy,r&b,new jack swing,1999,52,0.764,0.594,0.695,87.26100000000002,-10.05,0.185,0.591,0.0,0.145,286441,Calm / Positive,0.20007598784194536,en
00GfGwzlSB8DoA0cDP2Eit,Tender Lover,Babyface,r&b,new jack swing,1989,36,0.743,0.86,0.687,102.459,-6.346,0.0445,0.226,0.000422,0.0513,259267,Happy / Energetic,0.30746927803379415,en
00Gu3RMpDW2vO9PjlMVFDL,Hide Away (feat. Envy Monroe),Blasterjaxx,edm,big room,2019,42,0.573,0.746,0.134,130.001,-4.894,0.0421,0.0249,0.0,0.361,188000,Intense / Dark,0.0,en
00HIh9mVUQQAycsQiciWsh,Limestone,Magic City Hippies,pop,indie poptimism,2015,58,0.706,0.457,0.723,78.014,-9.359,0.0383,0.282,0.00849,0.0614,209165,Calm / Positive,0.3888888888888889,en
00i2HU7TEzzftShjRrDSEF,Changes,2Pac,rap,gangster rap,2007,72,0.865,0.657,0.316,111.115,-6.722,0.076,0.0404,0.0,0.14,268960,Intense / Dark,0.012649655032467531,en
00ITtxUozN0vifE2uYvtqn,Let Me Entertain You - Remastered 2011,Queen,rock,album rock,1978,41,0.521,0.902,0.5920000000000001,104.708,-4.8260000000000005,0.197,0.0164,0.00105,0.737,181693,Intense / Dark,0.14071997446997442,en
00LfFm08VWeZwB0Zlm24AT,Suga Suga,Baby Bash,r&b,hip pop,2003,8,0.662,0.748,0.535,82.331,-3.0410000000000004,0.268,0.688,8.43e-06,0.0841,239027,Intense / Dark,0.4584261204481796,en
00lNx0OcTJrS3MKHcB80HY,You Don't Know Me - Radio Edit,Jax Jones,pop,post-teen pop,2016,14,0.8759999999999999,0.669,0.682,124.007,-6.053999999999999,0.138,0.163,0.0,0.185,213947,Happy / Energetic,-0.0028846153846154,en
00NAQYOP4AmWR549nnYJZu,Secrets,The Weeknd,r&b,urban contemporary,2016,71,0.665,0.7709999999999999,0.764,109.945,-5.779,0.0533,0.0155,9.6e-06,0.46,265600,Happy / Energetic,0.26153846153846155,en
00OKDIsSQbx8rd5Al7fKNw,"Stand Out - From ""How to Build a Better Boy""",Sabrina Carpenter,pop,post-teen pop,2014,33,0.414,0.8059999999999999,0.77,96.044,-2.892,0.0665,0.00792,9.33e-05,0.0488,208827,Happy / Energetic,0.038738738738738766,en
00p85inzGeXRXgqDVn7Ftq,Laps,Zotiyac,rap,gangster rap,2018,36,0.7559999999999999,0.453,0.114,140.132,-9.965,0.318,0.0039,0.0,0.632,144380,Sad / Calm,-0.02883184523809523,en
00PLtXXER1XcTRZvs3LioS,Get The Funk Out Ma Face,The Brothers Johnson,r&b,urban contemporary,1976,49,0.88,0.57,0.7909999999999999,106.035,-13.145,0.0821,0.292,0.0388,0.0674,147000,Calm / Positive,0.39999999999999997,en
00ppj2gGs8oxhGnTdejkzD,Ooh,SAYMYNAME,rap,trap,2019,39,0.59,0.965,0.386,148.167,-1.787,0.0548,0.0147,0.163,0.12,147568,Intense / Dark,0.19999999999999998,en
00QyLmjxaSEE8qIZQjBXBj,We Own It (Fast & Furious),2 Chainz,rap,gangster rap,2013,59,0.5539999999999999,0.899,0.552,171.96599999999995,-4.573,0.408,0.0521,0.0,0.0568,227893,Intense / Dark,0.1039983164983165,en
00ReeHCY0FQUyuAUyPJdnk,Ain't No Future In Yo' Frontin',MC Breed,rap,southern hip hop,1991,48,0.672,0.7609999999999999,0.731,102.192,-9.644,0.248,0.0514,0.0,0.474,244733,Happy / Energetic,0.0328814947236,en
00S35gEf40z03JTJgvQMqi,It's You - Radio Edit,Syn Cole,pop,electropop,2015,51,0.6459999999999999,0.831,0.486,127.957,-4.164,0.0523,0.11,1.04e-05,0.134,211875,Intense / Dark,0.0,en
00SmB7n85SKROGjybsyq5i,Bongo Bong,Manu Chao,latin,tropical,1998,66,0.755,0.545,0.964,149.80700000000004,-10.027,0.0646,0.944,0.000118,0.144,158427,Calm / Positive,-0.04593571937321936,en
00UpV14MDfk4CvrMbFvqji,It Won't Stop (feat. Chris Brown) - Julian Calor Remix,Sevyn Streeter,edm,progressive electro house,2014,0,0.627,0.8320000000000001,0.216,128.025,-5.525,0.0478,0.00939,0.00305,0.115,298125,Intense / Dark,0.025204613095238096,en
00WIXhVVhswHuS6dlkScuw,Hot,Confetti,pop,electropop,2019,51,0.607,0.908,0.664,168.015,-3.883,0.107,0.00297,1.61e-06,0.12,150714,Happy / Energetic,0.2898601398601398,en
00YeYHw6zhoy1y7EPTgIkj,Shine - Kygo Remix,Benjamin Francis Leftwich,pop,indie poptimism,2014,48,0.703,0.599,0.312,112.017,-8.687000000000001,0.138,0.402,0.000572,0.243,280640,Sad / Calm,0.3342669115396388,en
00Z0GIRi0l7WqQnQJCo5S2,Don't Let It Break Your Heart - Single Edit,Louis Tomlinson,pop,post-teen pop,2019,75,0.362,0.708,0.513,166.31,-4.046,0.0672,0.0226,0.0,0.0873,196160,Intense / Dark,0.16326508326508327,en
011gUcrvLDn2gEApOdOhVe,Been A While,Sam Feldt,pop,indie poptimism,2016,2,0.779,0.695,0.392,120.004,-6.064,0.031,0.425,0.000769,0.107,163527,Intense / Dark,-0.08571428571428573,en
012mGdSYIBEmERuScm2iOl,Santa Claus Is Coming To Town,The Jackson 5,r&b,neo soul,2007,28,0.691,0.66,0.94,146.78,-8.161,0.0354,0.18,0.000266,0.174,143507,Happy / Energetic,0.3316666666666667,en
014J7jX1wSv0manSdRnveo,Dancing On My Own - Tiësto Remix,Calum Scott,edm,pop edm,2016,9,0.608,0.648,0.114,121.96,-5.569,0.036,0.0194,0.00104,0.0897,224392,Intense / Dark,0.1903799903799904,en
014V6u9VubefjaPPl1QkTJ,Phenomenal,Eminem,rap,gangster rap,2015,1,0.64,0.841,0.0471,121.075,-2.426,0.0466,0.153,0.0,0.0457,282546,Intense / Dark,0.10002311850903402,en
01Bw3xiZ5PQfn0btMWICaQ,Beautiful Life,Lost Frequencies,latin,tropical,2016,30,0.732,0.52,0.339,119.979,-6.684,0.0376,0.127,0.0347,0.139,161464,Sad / Calm,0.47999999999999987,en
01DSvNTUsVROjnSF5j3UbD,Try,P!nk,latin,latin hip hop,2012,10,0.6729999999999999,0.629,0.551,103.998,-7.072,0.0299,0.00141,0.0,0.0944,247907,Intense / Dark,0.12255291005291007,en
01IQ4aQgOf0Kkq3a273hmO,Funky Friday,Dave,rap,hip hop,2018,72,0.975,0.535,0.6709999999999999,125.066,-7.227,0.196,0.0783,0.0,0.107,182741,Calm / Positive,-0.022326582148010716,en
01iyINEYgPQ7ThMZuHUsqS,First Love,Lost Kings,pop,dance pop,2017,58,0.619,0.938,0.601,94.38,-5.245,0.35,0.0257,1.39e-05,0.128,207428,Happy / Energetic,0.269921875,en
01kmEgrTZAGvJNicVB7laT,Alone,Lund,rap,trap,2016,64,0.742,0.355,0.037,120.018,-15.505999999999998,0.0814,0.654,0.703,0.384,254000,Sad / Calm,-0.28369905956112845,en
01LODLnhlfNphZ366BqKc0,Now That We're Dead,Metallica,rock,hard rock,2016,50,0.5660000000000001,0.951,0.345,128.304,-3.591,0.0464,0.000101,0.103,0.266,419075,Intense / Dark,-0.03701749639249639,en
01Lr5YepbgjXAWR9iOEyH1,Love Sosa,Chief Keef,rap,gangster rap,2012,64,0.772,0.413,0.211,131.965,-8.193,0.089,0.0361,0.0,0.111,246213,Sad / Calm,0.059595959595959584,en
01M4Wng6jF5uoNEHLl2OIn,Mama Knew Love,Anthony Hamilton,r&b,neo soul,2003,41,0.635,0.695,0.7659999999999999,79.232,-4.4030000000000005,0.314,0.212,0.0,0.298,208440,Happy / Energetic,0.23418650793650794,en
01Qb6dN5suQNu87VJ1mIpf,Did It Again,Lil Tecca,rap,trap,2019,41,0.6990000000000001,0.575,0.234,148.767,-9.922,0.159,0.218,0.0,0.112,116240,Sad / Calm,-0.09166666666666669,en
01R0Xdwje645C6xFCnMRvm,Talk Dirty To Me,Poison,rock,classic rock,1986,54,0.507,0.804,0.708,157.996,-13.267,0.044,0.0211,0.00248,0.381,223960,Happy / Energetic,-0.08055555555555553,en
01TzbTwZ9Mce9mOeBpH03i,Goodbye Love,Guy,r&b,new jack swing,1988,45,0.68,0.381,0.701,82.186,-16.646,0.0291,0.112,0.0,0.0316,304027,Calm / Positive,0.2857142857142857,en
01vv2AjxgP4uUyb8waYO5Y,Morph,Twenty One Pilots,pop,electropop,2018,70,0.7340000000000001,0.607,0.518,90.023,-7.249,0.0806,0.0747,0.0005769999999999999,0.0968,258853,Intense / Dark,-0.01964285714285715,en
01XFgRZfZI7oBagNf1Loml,Harlem Shake,Baauer,rap,trap,2013,62,0.452,0.794,0.282,137.825,-5.151,0.0483,0.0111,0.00182,0.416,196664,Intense / Dark,0.0,en
020mPSviVz90DTlyfxofDJ,Always Gonna Say Sorry,Joakim Molitor,edm,pop edm,2017,1,0.531,0.63,0.328,77.35300000000002,-5.6770000000000005,0.0433,0.216,0.0,0.054,193742,Intense / Dark,-0.22880434782608697,en
02138lFv3Bzncr6ScNbLAF,Rattle Your Cage,Skrizzly Adams,rock,classic rock,2019,44,0.583,0.565,0.498,179.87400000000005,-8.318,0.123,0.027,0.0,0.0908,209972,Sad / Calm,-0.18571428571428572,en
023OVLNzXhX0j7CxswUt6D,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,latin,latin hip hop,2015,67,0.78,0.68,0.594,118.026,-6.081,0.0305,0.141,1.2e-05,0.138,180560,Intense / Dark,0.16931216931216925,en
027h5P3kCyktHv9dpHUBBS,Why Don't You Get A Job,The Offspring,rock,permanent wave,1998,8,0.767,0.8759999999999999,0.595,107.915,-4.435,0.0757,0.0812,1.36e-06,0.337,172467,Intense / Dark,0.12916666666666665,en
027VSEVC8RRjUXLEJAzhH6,On the Back of Your Neck,Cienfue,pop,indie poptimism,2020,49,0.6759999999999999,0.7879999999999999,0.688,123.018,-4.596,0.0428,0.1,0.254,0.326,253444,Happy / Energetic,0.03549382716049383,en
02803el8p3mKqcJzJ3Agpp,WhatWasThat,BONES,rap,gangster rap,2015,0,0.722,0.519,0.128,99.987,-12.871,0.0516,0.0253,0.0114,0.189,143833,Sad / Calm,-0.2820310245310246,en
028JxheELfIvvY4zBXuMjw,Heartless (feat. Mustard),Polo G,r&b,urban contemporary,2019,76,0.7759999999999999,0.64,0.326,160.03799999999995,-8.058,0.183,0.15,0.0,0.0983,201627,Intense / Dark,0.022470238095238095,en
029QP3fFtLaW9B9RKr8DAg,Say My Name,Lil Yachty,rap,hip hop,2017,54,0.7979999999999999,0.5529999999999999,0.158,144.05200000000005,-6.296,0.348,0.102,0.0,0.113,186680,Sad / Calm,0.027619047619047626,en
02AT1Z0nscuElXMWBEzEKu,Paint My Love - 2014 Remastered Version,Michael Learns To Rock,rock,album rock,2014,37,0.584,0.507,0.253,142.019,-8.055,0.0243,0.0202,7.83e-06,0.146,231000,Sad / Calm,0.33666666666666667,en
02BDSCfu9jBYvJ8LkUVttD,Hi Life,UGK,rap,southern hip hop,1996,42,0.6629999999999999,0.606,0.613,79.721,-7.552,0.203,0.579,0.0,0.217,325373,Happy / Energetic,-0.10225044563279857,en
02bTIMbUm8Zgt0cVAiexE4,This Is Our Time,WILD,pop,indie poptimism,2019,57,0.531,0.7240000000000001,0.288,145.02200000000005,-7.341,0.0283,0.0243,0.0515,0.112,202478,Intense / Dark,-0.015760869565217394,en
02CygBCQOIyEuhNZqHHcNx,It Runs Through Me,Tom Misch,pop,indie poptimism,2018,67,0.802,0.607,0.274,96.916,-11.028,0.289,0.205,0.0007480000000000001,0.246,261881,Intense / Dark,0.3023751803751804,en
02DoXNeIVYvONhTk1fGQrz,Nothing Really Matters - Afrojack Remix,Mr. Probz,edm,pop edm,2015,52,0.6559999999999999,0.752,0.477,128.029,-5.622000000000001,0.0378,0.354,1.1e-05,0.0707,199247,Intense / Dark,0.1640056022408964,en
02DurCgOvDdX0uKEjqcl3W,Who Are You,The Who,rock,classic rock,1978,12,0.653,0.631,0.516,156.32,-11.334,0.0461,0.299,0.00265,0.0627,381627,Intense / Dark,0.06192857142857143,en
02gIQlGYI0KVK87Uo9Ekjj,I Heard It Through The Grapevine - Single Version,Creedence Clearwater Revival,rock,hard rock,2009,2,0.917,0.643,0.746,117.626,-7.9620000000000015,0.0413,0.133,0.00342,0.0569,231760,Happy / Energetic,0.0062500000000000056,en
02H05NlKnwFQREf0qu89AL,Compound,Trellion,rap,hip hop,2019,41,0.371,0.196,0.219,66.23100000000001,-17.652,0.0723,0.97,0.0,0.234,172000,Sad / Calm,0.06309253246753246,en
02jdttpwvUBvKdzHkoL644,Stray Lines,Mishaal,edm,pop edm,2019,48,0.6940000000000001,0.6579999999999999,0.584,140.02100000000002,-8.863,0.029,0.364,1.43e-06,0.3,140250,Intense / Dark,-0.30714285714285716,en
02kdNcUqZRgXwQiYr92gZW,On Fire,Carmada,pop,indie poptimism,2014,37,0.486,0.7440000000000001,0.402,94.965,-6.082000000000002,0.356,0.0302,6.68e-05,0.0914,230507,Intense / Dark,-0.07817460317460315,en
02lvTeAFIIsOd0wVNoRkQ5,Who Needs You - Remastered 2011,Queen,rock,album rock,1977,39,0.863,0.381,0.906,120.645,-12.823,0.0528,0.261,0.000277,0.202,186853,Calm / Positive,-0.04037698412698416,en
02M6vucOvmRfMxTXDUwRXu,7/11,Beyoncé,pop,electropop,2014,71,0.747,0.705,0.56,136.024,-5.1370000000000005,0.126,0.0128,0.0,0.126,213507,Intense / Dark,-0.1451388888888889,en
02MjAy2BTPTdqO19O5VtHO,Getting Away With Murder,Papa Roach,rock,hard rock,2010,38,0.557,0.959,0.331,103.887,-4.632,0.0547,0.000113,8.04e-05,0.233,190587,Intense / Dark,0.1636363636363636,en
02mJtllR8CoskckLlrirNV,Smile - Years Remix,Galantis,edm,progressive electro house,2014,14,0.584,0.767,0.101,128.012,-8.387,0.0409,8.82e-05,0.557,0.0314,367500,Intense / Dark,0.28055555555555545,en
02pf9lLM8Nb8l4u4ts1GWb,My Nigga,YG,pop,post-teen pop,2014,69,0.6729999999999999,0.464,0.762,171.043,-6.864,0.201,0.0933,0.0,0.21,235600,Calm / Positive,0.018405643738977073,en
02PiwfcW4LuKxhDi3JfH01,Don't Look Down (feat. Blake Young),CASS,edm,progressive electro house,2017,42,0.748,0.713,0.87,149.92700000000005,-5.444,0.149,0.0426,1.73e-06,0.149,212364,Happy / Energetic,0.0992915263748597,en
02q7qbOYbE89NMFEtOklcc,Unity,Dimitri Vegas & Like Mike,edm,electro house,2018,66,0.65,0.912,0.191,129.999,-4.588,0.0406,0.0241,0.8,0.293,234462,Intense / Dark,0.0,en
02Qo5DFgoGTiBGo4ZUvjXm,pete davidson,Ariana Grande,pop,post-teen pop,2018,36,0.654,0.312,0.304,119.9,-10.212,0.0508,0.429,8.59e-06,0.19,73813,Sad / Calm,0.670689655172414,en
02rbSCTm2smTIZ6d8im2NP,This Is How We Party (with Icona Pop),R3HAB,edm,progressive electro house,2019,60,0.802,0.8029999999999999,0.339,118.997,-5.428,0.153,0.0572,1.06e-06,0.269,147605,Intense / Dark,-0.011764705882352941,en
02SUyCzxfqllXeEUqVNMVv,Tokyo,Lianne La Havas,r&b,neo soul,2015,46,0.616,0.624,0.304,87.99,-9.128,0.0358,0.306,0.0144,0.379,269053,Intense / Dark,-0.3896825396825397,en
02tvc9CFnTyHuSRlGeNv9w,Corduroy Dreams,Rex Orange County,pop,indie poptimism,2016,75,0.61,0.305,0.222,113.818,-14.037,0.053,0.653,0.0,0.103,206975,Sad / Calm,-0.07221681096681096,en
02uRToy7bttYcKCO3vIStA,Hit That Jive,Gramatik,edm,electro house,2009,55,0.8959999999999999,0.684,0.6859999999999999,99.995,-6.099,0.0731,0.0461,0.051,0.1639999999999999,203051,Happy / Energetic,0.0,en
02UYYPOGSBXxGEMce927XV,Nobody (feat. Athena Cage) - Single Version; 2007 Remaster,Keith Sweat,r&b,new jack swing,2004,45,0.7120000000000001,0.511,0.412,117.896,-8.753,0.0297,0.397,0.0,0.483,251760,Sad / Calm,0.16448412698412698,en
02WVK9TPtjSOcmy9cDkd5D,Go to Hell,Alice Cooper,rock,hard rock,1976,38,0.374,0.6629999999999999,0.519,166.112,-13.454,0.117,0.00559,0.00976,0.357,315707,Intense / Dark,-0.29940476190476195,en
02XnQdf7sipaKBBHixz3Zp,Paparazzi,Lady Gaga,pop,post-teen pop,2008,69,0.762,0.6920000000000001,0.397,114.906,-3.973,0.0438,0.113,0.0,0.094,208307,Intense / Dark,0.3093315972222222,en
02Y5MRZD7AsElSRxsQtQzw,Jet Airliner - Remastered 2017,Steve Miller Band,rock,classic rock,2017,33,0.511,0.857,0.722,121.516,-7.54,0.0402,0.0818,0.0,0.473,215966,Happy / Energetic,0.05964972303681982,en
02Yq8TMuecXONAjkORNJNM,Say It,Flume,rap,trap,2016,57,0.59,0.531,0.266,75.11399999999998,-6.827999999999999,0.0326,0.0704,3.01e-06,0.0623,262521,Sad / Calm,0.09975949975949976,en
036GQb6SETOJJG8BxJTNxc,Chloe (You're the One I Want),Emblem3,pop,post-teen pop,2013,51,0.71,0.925,0.93,118.024,-3.329,0.0359,0.039,0.0,0.127,222987,Happy / Energetic,0.26304347826086955,en
037yW9RzsLze4OmBYmcH4G,Save My Night - BlasterJaxx Remix,Armin van Buuren,edm,electro house,2014,16,0.6859999999999999,0.906,0.165,129.972,-4.886,0.0475,0.00196,0.745,0.052,326827,Intense / Dark,0.0,en
038k4V2bjaAQsfpYV7V9WP,Where I Won't Be Found,Seven Lions,edm,pop edm,2017,37,0.568,0.767,0.275,129.931,-3.634,0.0461,0.0919,0.0,0.3,180938,Intense / Dark,0.40987654320987654,en
03b1NUHnoavfpLLKcEMfIb,Go Getta,Jeezy,rap,southern hip hop,2006,50,0.397,0.74,0.431,174.03900000000004,-6.584,0.143,0.105,0.0,0.15,229347,Intense / Dark,0.059233733438278896,en
03ejfFAbwrrANbH4fZzF0W,melancholyism.,Super Whatevr,pop,indie poptimism,2020,46,0.44,0.652,0.5,93.353,-6.2010000000000005,0.079,0.0357,0.000136,0.0587,188107,Intense / Dark,0.08857142857142856,en
03GzYByXsXHcoEAxjsWv9G,Slow Motion,Color Me Badd,r&b,new jack swing,1991,21,0.7829999999999999,0.885,0.941,92.042,-7.747000000000001,0.0648,0.00531,0.752,0.0435,265667,Happy / Energetic,0.052552669552669524,en
03jdl5GTBhKsgB1Yw8mVPh,In Between,Beartooth,rock,hard rock,2014,64,0.462,0.972,0.449,128.092,-2.642,0.138,0.00285,0.0,0.6659999999999999,213576,Intense / Dark,0.13652326839826842,en
03LhreaNy6FWQxSxTX9u9H,Watch Me Dance,Tom Misch,r&b,neo soul,2016,37,0.7709999999999999,0.29,0.192,118.003,-13.413,0.0341,0.3229999999999999,0.0316,0.0645,303586,Sad / Calm,0.2061688311688312,en
03PpdID0NKPVUrRtHybsE1,California,DJ Quik,rap,southern hip hop,2009,11,0.917,0.745,0.759,98.927,-3.012,0.266,0.0967,0.0,0.0839,195800,Happy / Energetic,0.19199993128564558,en
03ShCBJrWXSp3vogMeCIxz,Switch,Afrojack,pop,dance pop,2019,54,0.768,0.6759999999999999,0.61,109.96,-6.252000000000002,0.138,0.174,0.00021,0.152,173340,Happy / Energetic,0.15619047619047616,en
03sno6MIkoVX5eC4pRKMzr,Stranger,MOTHXR,pop,indie poptimism,2016,49,0.603,0.688,0.561,94.991,-5.515,0.0358,0.0117,0.75,0.0941,195000,Intense / Dark,-0.2088888888888889,en
03SrVtN1UcstvinRAjrfff,How Ya Like Me Now - Longer Version,Kool Moe Dee,r&b,new jack swing,1993,19,0.873,0.8590000000000001,0.542,104.196,-9.225,0.105,0.00369,0.000973,0.0933,337027,Intense / Dark,0.10420670115792066,en
03taJRQ6nyzYWac6HDysMh,Hoops - Acoustic,JONES,r&b,urban contemporary,2016,47,0.74,0.198,0.19,120.032,-6.787000000000001,0.033,0.884,0.0,0.107,206062,Sad / Calm,0.1623913043478261,en
03teNQu8rWlFnNzF1ULXIq,Starstruck,Christopher Wilde,pop,post-teen pop,2010,55,0.555,0.8,0.8009999999999999,174.007,-4.835,0.0776,0.0353,0.0,0.0783,175027,Happy / Energetic,0.271969696969697,en
03tqyYWC9Um2ZqU0ZN849H,No Hands (feat. Roscoe Dash & Wale),Waka Flocka Flame,rap,hip hop,2010,74,0.76,0.595,0.361,131.497,-6.3660000000000005,0.0391,0.00544,0.0,0.241,263773,Sad / Calm,0.07625000000000001,en
03vri3F9DxZ5QVZ5LWsgn1,CAN YOU HEAR ME NOW?,Bishop Briggs,rock,permanent wave,2019,52,0.718,0.581,0.406,100.987,-6.285,0.103,0.00455,5.16e-05,0.0726,179440,Sad / Calm,-0.0042151675485008816,en
03yUFstSdQheHSdqQRWlmr,I Don't Wanna,Aaliyah,r&b,new jack swing,2003,0,0.706,0.522,0.684,130.034,-7.385,0.0352,0.546,0.0,0.276,256560,Calm / Positive,0.04861800780918424,en
03ZDwfZKhjHLqk9tIzd2KB,Die To Live,Volbeat,rock,permanent wave,2019,50,0.421,0.968,0.355,186.095,-2.931,0.144,0.0158,0.6559999999999999,0.351,182960,Intense / Dark,0.12650793650793649,en
03ZIYIkSXFEe8eKeG6qzE8,The Air Near My Fingers,The White Stripes,rock,classic rock,2003,1,0.469,0.735,0.399,93.924,-7.011,0.0395,0.3229999999999999,6.35e-05,0.3720000000000001,220347,Intense / Dark,0.08982142857142857,en
03zYFtluA21jFWQVPMbUYO,Only for the Weak,In Flames,rock,hard rock,2000,63,0.458,0.909,0.49,105.007,-4.414,0.0446,2.32e-06,0.758,0.283,295227,Intense / Dark,-0.10446428571428572,en
042wd4CrF4WTAwiKs0F7Ve,First World Problemz / Nobody Carez,Brent Faiyaz,r&b,neo soul,2017,52,0.5820000000000001,0.502,0.555,85.62899999999998,-11.053,0.102,0.259,0.000378,0.16,350549,Sad / Calm,0.006296018796018795,en
044qU7kwVZaDwzWnRsmVVL,I Dare You,The xx,pop,indie poptimism,2017,63,0.752,0.5429999999999999,0.282,126.001,-9.483,0.0398,0.623,0.0706,0.107,233280,Sad / Calm,0.17022222222222225,en
045sp2JToyTaaKyXkGejPy,Fake Plastic Trees,Radiohead,rock,permanent wave,1995,70,0.454,0.229,0.134,73.55199999999998,-12.592,0.0297,0.1669999999999999,0.102,0.202,290707,Sad / Calm,-0.05,en
047fCsbO4NdmwCBn8pcUXl,Marvins Room,Drake,r&b,urban contemporary,2011,74,0.4920000000000001,0.26,0.312,111.519,-17.340999999999998,0.0921,0.6459999999999999,0.00178,0.0705,347227,Sad / Calm,0.0024669312169312138,en
049NJ23pZOBKj9GNJUgd60,Beautiful Trauma - MOTi Remix,P!nk,edm,pop edm,2018,29,0.721,0.747,0.248,125.94,-7.02,0.079,0.0154,4.01e-05,0.175,209778,Intense / Dark,0.336867816091954,en
04aAxqtGp5pv12UXAg4pkq,Centuries,Fall Out Boy,pop,post-teen pop,2015,79,0.394,0.858,0.56,176.044,-2.8680000000000003,0.0729,0.00359,0.0,0.102,228360,Intense / Dark,-0.07301587301587299,en
04b5l1WOlEonBLK2qTZrUV,Dancewitme,Maxwell,r&b,neo soul,1996,36,0.7120000000000001,0.616,0.698,98.094,-6.687,0.0464,0.16,0.435,0.039,375000,Happy / Energetic,0.1609722222222222,en
04BZvpVvpJKPWXVfnWr6a3,Grateful (Neon Feather Remix),Cade Thompson,pop,dance pop,2018,33,0.48,0.962,0.6579999999999999,100.037,-3.86,0.183,0.00593,3.44e-06,0.423,142723,Happy / Energetic,0.22035082972582973,en
04g1aQFzaegB7ovWaMMIzz,Congratulations - Don Diablo VIP Mix,Don Diablo,edm,electro house,2020,51,0.818,0.879,0.256,123.98,-4.677,0.205,0.0912,0.00561,0.14,195484,Intense / Dark,-0.09166666666666666,en
04Glred2wGdSNH11Qh4EDe,This Is Love,PJ Harvey,rock,permanent wave,2000,51,0.59,0.685,0.425,112.411,-5.216,0.0282,6.579999999999999e-05,3.08e-05,0.165,226667,Intense / Dark,0.32049999999999995,en
04gQHzS8FLPoNdnRKw4jDJ,"Wow, I'm Not Crazy",AJR,pop,indie poptimism,2019,56,0.284,0.609,0.521,85.38600000000002,-6.033,0.123,0.0438,0.0,0.177,196763,Intense / Dark,0.0438586545729403,en
04gYIUXKUVY2bZhawtyxD0,Where Angels Fear To Tread - Single Version,Mustasch,rock,hard rock,2019,43,0.7509999999999999,0.872,0.556,135.94899999999998,-5.307,0.0686,0.0027,0.1689999999999999,0.537,211762,Intense / Dark,0.22355555555555554,en
04hFLMBiGOrTeuZBVnCGhh,Northern Sky (feat. Kb),Capital Kings,edm,progressive electro house,2015,0,0.662,0.964,0.392,144.964,-2.792,0.0745,0.00622,0.0,0.0796,207453,Intense / Dark,0.123987974987975,en
04JbHAAn3uqbfnx6ptFyaK,No Rest for the Wicked - Robin Schulz Remix Edit,Lykke Li,pop,indie poptimism,2014,47,0.65,0.903,0.545,119.998,-5.045,0.0381,0.000259,0.156,0.905,201040,Intense / Dark,0.2611882716049383,en
04KsMCb9PZE2S0AtUU8Jhb,April Showers,Proleter,edm,electro house,2011,56,0.8009999999999999,0.546,0.902,94.0,-7.256,0.132,0.28,0.929,0.141,275751,Calm / Positive,0.47000000000000003,en
04KTF78FFg8sOHC1BADqbY,Hot In Herre,Nelly,rap,southern hip hop,2002,71,0.956,0.745,0.912,107.075,-4.753,0.12,0.206,0.0,0.0615,228240,Happy / Energetic,0.13763539328055455,en
04MKRNwoX7TqQkA0ZrtMbC,Rearranged,Killstation,rap,gangster rap,2018,37,0.512,0.44,0.132,207.992,-7.816,0.233,0.00386,3.11e-06,0.233,86805,Sad / Calm,-0.15000000000000002,en
04MLEeAMuV9IlHEsD8vF6A,No Stylist,French Montana,rap,hip hop,2018,76,0.765,0.7040000000000001,0.498,147.055,-4.589,0.127,0.0215,0.0,0.227,192172,Intense / Dark,-0.06627565982404693,en
04MNKrAnzrHDUzuXAtNoLr,Live And Let Die,Guns N' Roses,rock,album rock,1991,9,0.262,0.7929999999999999,0.247,152.447,-8.668,0.0646,0.00968,0.08,0.115,183973,Intense / Dark,0.096900826446281,en
04o1cc3SZKXhAGFugDUHMx,Ocean Drive - Michael Calfan Remix,Duke Dumont,edm,pop edm,2015,1,0.755,0.698,0.81,122.984,-6.85,0.0483,0.0566,0.0166,0.112,285000,Happy / Energetic,-0.1904320987654321,en
